ID,Square_Feet,Num_Bedrooms,Num_Bathrooms,Num_Floors,Year_Built,Has_Garden,Has_Pool,Garage_Size,Location_Score,Distance_to_Center,Price
228,148.2744311666901,2.0,3.0,3.0,1990.0,0.0,1.0,25.0,1.7208922929525938,18.79863583939645,560131.5152863493
229,273.0116387942783,3.0,3.0,1.0,1901.0,1.0,0.0,41.0,9.724199990401033,10.08007527192652,635970.9916467753
230,207.78465649931573,2.0,1.0,1.0,1934.0,0.0,0.0,31.0,4.48813645746606,18.98401386361783,441572.3657196022
231,248.7028258854121,3.0,1.0,3.0,1981.0,1.0,1.0,38.0,1.590250037402613,16.656638037381516,686120.9031657365
232,175.65927327629802,5.0,2.0,1.0,1977.0,1.0,0.0,31.0,1.8019575412814792,7.248626452316582,702159.5698247066
233,194.22597115658976,4.0,3.0,1.0,1919.0,0.0,0.0,12.0,0.982349921890805,17.27282842593232,495299.7847341229
234,173.12942345471598,5.0,3.0,3.0,1981.0,1.0,1.0,19.0,8.035181084349343,2.2012656840223044,824524.7330819088
235,98.81074694951111,2.0,3.0,3.0,1909.0,1.0,0.0,30.0,1.2203049432184865,18.50094350686029,399136.54228750034
236,230.61302881537637,4.0,2.0,3.0,1924.0,1.0,0.0,25.0,1.2512525714174694,12.632870301657832,614845.5668954669
237,120.19309061021394,3.0,1.0,3.0,1965.0,1.0,0.0,21.0,8.504716147608377,1.0878149704462237,513520.9946285926
238,56.07899160786346,,2.0,2.0,1924.0,0.0,0.0,11.0,3.446040844475596,12.885134473016231,413087.0767199851
239,211.36807397679195,1.0,,3.0,1953.0,0.0,,33.0,0.3085790430807245,19.48495308289512,413971.7762192848
240,94.27766985176224,4.0,1.0,2.0,,1.0,1.0,44.0,0.5189529951841088,1.3960130922925784,550978.3776309715
241,285.1146460882286,1.0,2.0,2.0,1935.0,1.0,1.0,39.0,1.4217044670389556,11.093754195601726,566252.7773316666
242,288.48214425064685,4.0,1.0,2.0,1994.0,0.0,,39.0,2.1339334797568954,14.955886995187448,747371.3060171283
243,278.7160975551121,1.0,1.0,1.0,1913.0,1.0,1.0,44.0,6.651461942384054,16.205171733990625,540311.7319901583
244,142.5396750638611,2.0,3.0,2.0,1964.0,0.0,,28.0,,8.276549306415916,544663.0523059611
245,53.86415413221685,5.0,1.0,2.0,2009.0,1.0,1.0,17.0,1.18874391177072,4.0833311833648605,
246,282.0796406469313,3.0,2.0,1.0,1979.0,1.0,0.0,35.0,7.647191414762791,0.8468455754476767,739222.5385332668
247,157.04603707932858,4.0,2.0,1.0,1953.0,0.0,1.0,49.0,6.710552838599144,11.594523141944496,606828.9722775482
248,291.6637047609174,5.0,,1.0,2009.0,0.0,1.0,16.0,4.3532422145523615,9.058221405352215,827018.6553727529
249,290.9049942723132,3.0,3.0,3.0,1951.0,0.0,0.0,39.0,5.493097714801039,18.97488790299422,698491.7855081313
250,263.25236386684,3.0,3.0,1.0,1902.0,0.0,0.0,16.0,3.119840203264185,1.2120981542981957,547951.736470744
251,123.61222301739642,1.0,1.0,1.0,1998.0,1.0,1.0,12.0,4.825004202353607,,442615.71617950907
252,146.27443215048132,2.0,1.0,2.0,1940.0,0.0,0.0,10.0,5.066726489827458,0.4993244424011434,412014.3872791122
253,262.78416787921424,2.0,2.0,1.0,1905.0,1.0,1.0,45.0,3.872372711780959,3.4286835342108546,586689.0415036795
254,129.23050128906942,5.0,1.0,3.0,1924.0,,0.0,34.0,9.065722106721628,9.071579998456684,557099.510247372
255,92.37318667152311,2.0,3.0,1.0,1912.0,0.0,1.0,,0.1606186498100614,9.097448856057364,378305.0928048437
256,189.20031561458757,4.0,1.0,3.0,2016.0,1.0,0.0,10.0,7.821712630912462,13.71401085867288,705130.3980385133
257,284.03869354019525,2.0,2.0,1.0,1997.0,0.0,0.0,24.0,1.2438283124132432,18.20426069735513,594082.8664108191
258,224.00744916874325,5.0,,1.0,1907.0,0.0,1.0,46.0,7.975473605371994,12.780643178298416,654130.3784302677
259,192.51529252234124,2.0,2.0,1.0,1920.0,0.0,1.0,22.0,,,468040.0806072792
260,74.29412344269213,4.0,,1.0,,0.0,1.0,49.0,8.432780909364023,17.63231279755995,637859.5118355
261,203.75180667479245,1.0,2.0,3.0,1967.0,1.0,1.0,,0.9751432564089746,11.689995910615805,545410.9778174642
262,297.51346252606584,5.0,1.0,3.0,1924.0,1.0,1.0,14.0,5.5898063409977405,16.675839018376546,792066.3470191418
263,85.021003809131,1.0,1.0,2.0,1978.0,0.0,0.0,18.0,,12.85155220647268,
264,179.58241309093418,1.0,1.0,3.0,1967.0,0.0,1.0,10.0,7.061931829633586,1.571156618474543,493181.3809545995
265,269.3432679819889,1.0,1.0,1.0,1944.0,,1.0,45.0,5.342905518936759,14.8112944651902,527616.0908102716
266,235.1921544385511,3.0,2.0,2.0,1959.0,1.0,0.0,44.0,5.407345671331042,1.898168825346924,713007.1835008386
267,224.253935248817,3.0,3.0,2.0,1911.0,1.0,0.0,11.0,4.295959435760647,11.881655611394248,557048.8219766509
268,225.6210209967773,1.0,,2.0,1931.0,1.0,1.0,49.0,3.0883442400734085,,509193.37687812326
269,139.8727878049388,5.0,3.0,1.0,1995.0,1.0,0.0,32.0,4.822643612521922,1.3305521642171048,
270,123.39796106612334,4.0,1.0,3.0,1991.0,0.0,0.0,18.0,1.184923587684006,,553957.5548410888
271,252.3402888696284,4.0,1.0,1.0,1912.0,0.0,1.0,43.0,9.615133389830849,18.313444645233,635900.8402216955
272,252.5283486697952,2.0,3.0,2.0,1930.0,0.0,0.0,23.0,7.144107636265983,12.326289844657929,610181.9600208343
273,266.7680796450259,5.0,2.0,1.0,1977.0,1.0,0.0,13.0,9.524671166878468,4.925720376210632,789119.8580575632
274,278.31013813911784,3.0,,1.0,1919.0,0.0,,39.0,2.2672738232996323,13.813595422960132,546266.7899646687
275,177.83559971523445,1.0,1.0,,1917.0,1.0,1.0,40.0,8.79341020176528,11.935528399233792,455326.61011012713
276,175.37907367179992,2.0,1.0,3.0,1992.0,1.0,0.0,,8.087899845635384,10.031513998358967,600039.7511844928
277,249.5737947416938,4.0,3.0,2.0,1959.0,0.0,0.0,20.0,6.771524124576737,19.523739499761675,706428.072326099
278,212.4909826944413,3.0,2.0,1.0,1962.0,0.0,1.0,44.0,6.250291860852057,13.66907554815018,646151.3645599092
279,225.49171931442584,3.0,3.0,1.0,1905.0,0.0,0.0,17.0,3.1654966526787,7.508822193358253,520006.67546130536
280,248.9481673590253,1.0,3.0,3.0,1931.0,1.0,0.0,12.0,8.164107849650307,,572448.657062554
281,,4.0,2.0,1.0,1992.0,1.0,0.0,23.0,,,718789.1950611516
282,134.4987892128839,5.0,3.0,1.0,1942.0,0.0,1.0,22.0,0.7089157589128536,2.5044111903366284,628416.4400259262
283,143.89573815998602,3.0,2.0,1.0,1901.0,0.0,0.0,41.0,3.1286316085513,4.01105955690533,413609.134684884
284,73.49548496021725,1.0,1.0,3.0,1959.0,1.0,0.0,43.0,9.352970985453275,4.3245401825555945,407682.14481333096
285,194.57003524904349,5.0,2.0,2.0,1922.0,0.0,1.0,28.0,8.506802606048463,13.824236187730808,650330.1888173145
286,58.98556844918552,4.0,1.0,2.0,1982.0,1.0,0.0,47.0,9.819056980765392,12.060791101065666,547079.7497222052
287,166.39950453311502,3.0,3.0,1.0,1930.0,1.0,0.0,25.0,6.279933826040981,12.379831293971764,532485.1997504686
288,185.66115867689416,5.0,3.0,2.0,2014.0,0.0,1.0,11.0,2.47510073140412,18.81546599379002,764976.3003491038
289,121.6353130320711,5.0,1.0,3.0,1904.0,,1.0,49.0,1.6281504967686378,,540518.3741433461
290,197.7083151422527,5.0,3.0,3.0,1982.0,0.0,1.0,26.0,1.8691444060846163,2.558738490235664,809037.3710609482
291,57.62506248476236,3.0,2.0,2.0,1933.0,0.0,,43.0,0.1979565834725438,6.950141648503621,461988.4774864058
292,59.3370471873036,3.0,1.0,2.0,1909.0,1.0,0.0,25.0,3.906821109859392,8.707872923514712,376178.5242518231
293,255.65014016491455,2.0,3.0,1.0,1988.0,1.0,0.0,47.0,1.914276804995425,7.919231774952098,683611.4959879273
294,140.04766035281574,4.0,1.0,2.0,1901.0,1.0,1.0,11.0,4.116554604567025,,471158.4594404094
295,81.7651281629712,1.0,2.0,1.0,1910.0,0.0,,11.0,,17.83786206513125,291630.9259132499
296,180.5608150137011,5.0,2.0,1.0,1949.0,1.0,0.0,35.0,4.3054020950719,6.12102927045576,652860.0663338971
297,242.4983882746527,,3.0,3.0,1930.0,0.0,1.0,22.0,8.779844969848348,11.037542728423713,618179.5310512757
298,103.9552568742108,1.0,2.0,3.0,,,0.0,40.0,6.055047666158765,15.788188438271714,402001.14190905326
299,205.7226189547501,2.0,1.0,,1978.0,0.0,1.0,43.0,2.471315546613919,8.324361176906987,569543.9044683764
300,71.33686624844199,3.0,2.0,3.0,1972.0,0.0,0.0,48.0,3.558547592592114,3.362362567985917,542276.2084659965
301,62.92043029215192,5.0,1.0,2.0,1986.0,0.0,1.0,12.0,0.8391953582142941,9.499019305274963,583022.7819031078
302,182.838657892037,1.0,1.0,3.0,1982.0,0.0,1.0,17.0,3.334625935960105,1.1044504148605694,536866.9319801515
303,185.15878040252665,1.0,2.0,2.0,1908.0,1.0,0.0,32.0,6.775409455035341,18.847669080045534,
304,209.35747537455163,1.0,3.0,3.0,1998.0,0.0,1.0,23.0,0.7211109292943518,1.4964241038994608,654546.9677146755
305,231.5228334306654,1.0,2.0,2.0,1920.0,,0.0,36.0,2.054014084780293,8.769134305011564,484042.7339801492
306,293.96301986563367,1.0,1.0,1.0,1972.0,1.0,0.0,38.0,3.814410414133115,10.597625221770524,589972.5771771199
307,179.07508707529882,,1.0,2.0,1927.0,0.0,0.0,48.0,9.820495370159623,19.70607664574571,446084.3689894087
308,130.73911823531148,5.0,2.0,2.0,1961.0,0.0,0.0,48.0,7.848618229588801,3.3204364728572155,688627.5981548245
309,248.79654869217592,3.0,3.0,,2009.0,0.0,0.0,10.0,7.334867464921039,2.2886303722471717,777731.3827860839
310,117.70806281551856,3.0,3.0,2.0,2014.0,1.0,1.0,26.0,1.1619095652544598,0.1741229412508715,
311,159.74285517640902,3.0,1.0,1.0,1906.0,0.0,1.0,39.0,7.809958936149915,3.111428737386046,515689.2507910096
312,69.61409533556649,3.0,1.0,1.0,1979.0,1.0,0.0,22.0,7.852688115160151,4.145459581353352,462703.37791198114
313,56.33768585386438,,3.0,3.0,1915.0,0.0,1.0,30.0,6.011026956243283,12.611618831661849,390319.5757848166
314,290.66210366948127,4.0,2.0,1.0,1996.0,0.0,0.0,28.0,9.90361781998372,4.394135807828008,789822.9314146935
315,258.99503012805144,5.0,1.0,,1903.0,1.0,1.0,28.0,3.2525390592455192,0.4104162945865042,705795.0839188367
316,223.9935515234245,1.0,1.0,1.0,1903.0,1.0,1.0,34.0,,16.532366910049774,452538.0932698649
317,,4.0,3.0,3.0,2002.0,0.0,1.0,31.0,,7.311914020079335,791677.204598222
318,93.32358001771144,3.0,2.0,2.0,,1.0,1.0,40.0,0.1148065974937784,7.073933731614678,511592.5298061636
319,89.10926066777151,4.0,3.0,3.0,1916.0,1.0,0.0,26.0,4.50116526474811,6.049580583358532,534787.3072955047
320,112.56072454114884,,2.0,2.0,2000.0,1.0,0.0,32.0,9.771042330515732,19.50746554292842,677859.9539327888
321,187.3066661765301,1.0,2.0,1.0,2002.0,1.0,1.0,41.0,1.031213624080758,3.4023083461856296,607280.5803901531
322,228.6489806750156,1.0,2.0,3.0,1951.0,1.0,1.0,19.0,5.477846943833194,17.964761279064703,579646.2084622106
323,215.0493441794328,5.0,1.0,3.0,1992.0,0.0,0.0,19.0,9.78957507041104,15.53606664279776,747398.2797837784
324,119.9834742364857,5.0,3.0,2.0,1951.0,0.0,1.0,45.0,5.554954241058602,1.5295991099862616,686253.7678890827
325,288.7163201657985,3.0,3.0,,1935.0,1.0,0.0,17.0,1.89815302972156,19.734582030016973,684319.6904553123
326,234.4742291739421,1.0,2.0,2.0,1937.0,0.0,0.0,29.0,5.821832300925898,5.427319270780211,524004.1206123386
327,188.58851312785015,4.0,1.0,2.0,2002.0,0.0,0.0,41.0,2.0444057394954687,1.9716585404482467,675707.9926909251
328,202.93018655858805,2.0,1.0,2.0,1949.0,1.0,1.0,23.0,,16.58628468251519,526057.0645933961
329,154.90001560694748,2.0,3.0,2.0,1962.0,0.0,0.0,37.0,0.74042217912348,14.133510673553998,474291.0594707329
330,111.93274737528937,5.0,1.0,1.0,2000.0,,1.0,33.0,6.054826692144046,12.344376117558015,673010.5894890318
331,138.99316966281538,3.0,1.0,2.0,2015.0,1.0,0.0,24.0,5.167899391281582,3.119617273978663,593805.8877908955
332,239.46152761609227,2.0,2.0,3.0,1962.0,0.0,1.0,31.0,7.401613687614631,,649907.8988901816
333,53.598372157438966,1.0,1.0,1.0,1961.0,1.0,1.0,39.0,6.30700471158785,15.611120537744275,377060.0039672466
334,79.01816012672906,5.0,2.0,3.0,1998.0,1.0,,13.0,,6.0724787628768055,
335,61.50066050543819,4.0,3.0,1.0,1906.0,1.0,0.0,22.0,6.897788492481212,6.233796570300829,458567.7909549684
336,60.182200579742535,5.0,1.0,2.0,1926.0,1.0,0.0,32.0,1.4394191357223085,0.0628181209624423,483429.6050204263
337,263.86514600275177,4.0,3.0,1.0,1991.0,1.0,1.0,17.0,5.953596612586041,3.484868032907591,828686.4744565758
338,225.9144648450059,5.0,3.0,1.0,,0.0,1.0,27.0,1.7211060282277768,17.508112502436685,779935.2801318516
339,168.5434572718313,5.0,1.0,3.0,1913.0,0.0,1.0,,9.255222078518807,8.834929832754142,587410.5474489208
340,74.45854016275037,5.0,1.0,3.0,1970.0,1.0,0.0,40.0,,19.68468998468868,553278.0572660788
341,172.90396877920807,4.0,3.0,2.0,2000.0,1.0,0.0,23.0,4.303747496907933,7.914159271475851,717354.1396193425
342,168.36794269514144,4.0,1.0,1.0,,,0.0,43.0,6.957974776554448,14.303729095604824,610722.0197576499
343,93.3004674775038,5.0,2.0,1.0,1904.0,1.0,0.0,27.0,4.580222116682587,5.638380858094583,477723.8975590511
344,158.46291230949328,2.0,2.0,1.0,,0.0,1.0,43.0,0.9209525323290236,7.27619282281867,481257.0956764387
345,149.62618359934336,3.0,1.0,2.0,1901.0,1.0,1.0,20.0,5.533790161267074,3.814519751817893,502845.1947996056
346,203.9625245130541,,3.0,2.0,1961.0,1.0,0.0,21.0,6.4163190882735455,6.9412473699879,606572.5804093077
347,208.7734127169109,3.0,1.0,2.0,1990.0,,0.0,24.0,7.037923109905076,10.944750408412862,
348,61.32600244301113,4.0,1.0,,1920.0,1.0,1.0,,3.732598144627589,19.83545761958499,464849.91775683535
349,143.6531536566178,4.0,3.0,2.0,2017.0,1.0,0.0,38.0,5.636599710287622,,749942.5079420531
350,206.4649789285591,2.0,3.0,3.0,2001.0,1.0,0.0,35.0,4.506864749389131,,665788.016967782
351,175.78406464502194,3.0,2.0,1.0,1978.0,1.0,0.0,27.0,6.720560387522534,0.8992288318310226,602861.2195446078
352,264.1224602970806,3.0,3.0,1.0,1920.0,0.0,0.0,41.0,5.835569673248186,2.527129626290212,571088.6828722034
353,214.67340790473625,5.0,2.0,1.0,1909.0,0.0,0.0,31.0,5.2575621955913485,11.251104025460949,577045.2155718656
354,90.73360677035744,4.0,3.0,1.0,1986.0,0.0,0.0,47.0,2.4952436683824866,15.303206576335327,554926.4743451616
355,67.64218685010746,3.0,1.0,1.0,1957.0,1.0,1.0,26.0,0.0201851774823391,18.808384146014937,382372.19284532056
356,210.6048195515789,,2.0,1.0,2019.0,1.0,0.0,32.0,1.7408167531142926,0.3164634399364163,631283.4401933097
357,,2.0,2.0,1.0,1938.0,1.0,0.0,33.0,1.1706604142416863,10.455202831237395,301823.9205069342
358,196.44389531836583,3.0,2.0,1.0,1904.0,1.0,1.0,17.0,4.490847450109468,9.417347124463536,527914.2346217578
359,285.0575603562394,4.0,1.0,3.0,1964.0,1.0,,15.0,6.122581507618446,13.12110043951408,793370.5055574682
360,193.86854446896973,2.0,1.0,1.0,1912.0,1.0,1.0,14.0,2.1308500868480817,11.19157708930684,443440.0457223139
361,147.0424815516305,5.0,1.0,3.0,1984.0,1.0,0.0,38.0,9.390570959671871,13.740783011649611,733677.9177789266
362,,2.0,1.0,2.0,,,1.0,37.0,0.0668212922388777,13.161651694983806,591058.7089497071
363,164.56322262287915,1.0,1.0,1.0,2013.0,1.0,0.0,20.0,7.723010151653429,2.340234497158924,544960.7613589679
364,186.4041973289837,1.0,2.0,2.0,2008.0,0.0,0.0,10.0,6.252047695304422,15.994358272374392,492376.81444319134
365,285.3662021941313,4.0,1.0,2.0,1984.0,0.0,0.0,28.0,3.735548010476819,2.464651514326497,707331.8066500103
366,146.52565945019356,3.0,2.0,2.0,1952.0,1.0,1.0,18.0,0.5048894441240792,13.970612504182744,554021.1499901558
367,290.2976409559785,4.0,1.0,3.0,1981.0,1.0,1.0,36.0,6.274865717842793,8.322907352812134,800972.1130069111
368,276.33766048901595,4.0,3.0,,2000.0,0.0,1.0,43.0,3.85613512865648,10.277014691531958,857487.1817444762
369,98.94778369732413,4.0,2.0,2.0,1944.0,0.0,1.0,13.0,9.362671394132192,18.06596028751421,532150.8237620181
370,67.34032521879136,4.0,3.0,,1931.0,1.0,1.0,45.0,5.419900748897659,17.79767452946973,
371,75.19450034435667,5.0,2.0,1.0,1935.0,1.0,0.0,27.0,9.396515112935084,16.35712611310059,542553.068764419
372,,5.0,3.0,1.0,1980.0,0.0,0.0,24.0,2.204836934733041,10.202967609126466,571107.8344751023
373,73.6107401889821,2.0,1.0,3.0,1998.0,1.0,0.0,22.0,7.257259103641033,14.724796202676664,454363.321673933
374,220.7516933540892,1.0,1.0,3.0,2012.0,1.0,0.0,28.0,6.172490208487257,10.257941110376189,618062.4675510078
375,,4.0,1.0,1.0,1959.0,1.0,1.0,15.0,7.394082298313118,17.39212164949555,532377.5801949174
376,129.7439075734403,2.0,2.0,3.0,1910.0,0.0,1.0,21.0,2.146678639725368,8.055516664657997,429591.9909751443
377,261.2188277423636,1.0,3.0,1.0,1962.0,0.0,0.0,46.0,6.649945162377737,19.404706888297536,539872.1273903275
378,,3.0,1.0,2.0,1920.0,0.0,1.0,26.0,4.98040393056869,,354991.34923295665
379,253.61712064723395,5.0,3.0,2.0,,1.0,1.0,32.0,7.428249749063163,14.83205238903571,854374.5244547976
380,120.46369369334998,1.0,3.0,3.0,1954.0,1.0,0.0,35.0,3.2704464415181778,5.58831768352144,525326.2053823641
381,79.54120690541407,3.0,1.0,1.0,2016.0,0.0,0.0,,8.900570254652525,2.633071775865168,511145.0132234419
382,224.1842913410377,1.0,1.0,1.0,1925.0,0.0,1.0,42.0,0.8430131461135038,17.09406900186395,402540.8180670261
383,207.235711694971,5.0,3.0,3.0,1967.0,0.0,1.0,36.0,8.071893187911881,3.306045722759225,845911.3698025015
384,269.36800338176323,5.0,1.0,1.0,1933.0,1.0,,34.0,8.613196258150907,17.085215779946715,676685.2825252914
385,233.76776095097145,2.0,1.0,2.0,1951.0,0.0,0.0,19.0,8.172523113668213,9.81530013424721,540866.8839353835
386,250.87023259621213,4.0,1.0,3.0,2011.0,0.0,0.0,32.0,5.12726394261776,8.131135676162085,758051.2044275096
387,120.50864314282664,1.0,2.0,3.0,1981.0,1.0,1.0,30.0,4.383849800307614,18.063815576688583,507320.7149410282
388,94.35988594493072,1.0,3.0,1.0,2003.0,1.0,0.0,30.0,9.962622865248768,12.07701965080556,503344.3916599972
389,,3.0,3.0,3.0,1998.0,1.0,0.0,22.0,2.291719512141621,11.532280142594356,732651.6925688018
390,251.708684816816,5.0,2.0,1.0,2004.0,0.0,1.0,,5.468759658760446,11.175318892487953,835109.7153699187
391,297.6262855001684,1.0,3.0,1.0,1992.0,1.0,1.0,42.0,6.706755253823255,7.423390320390628,701186.0604957335
392,153.15441922785664,5.0,1.0,1.0,1951.0,1.0,1.0,,7.00867635861432,15.712862070582544,649845.091451544
393,143.0045214481958,1.0,3.0,,1928.0,0.0,1.0,20.0,2.040246657385787,5.05596888031546,446555.0242957771
394,244.1032401854992,2.0,1.0,1.0,1937.0,1.0,1.0,26.0,6.539940923398012,,518571.7731367478
395,,,2.0,3.0,1941.0,0.0,0.0,13.0,8.183695664813373,17.879704100939215,515544.254782664
396,282.6893314008912,1.0,1.0,2.0,1920.0,0.0,0.0,34.0,0.5001857682111222,,464227.5867102711
397,264.60318796075296,5.0,3.0,2.0,1941.0,1.0,1.0,39.0,9.115212933253163,14.589275396633274,842272.539088398
398,157.24850684375457,2.0,3.0,3.0,1912.0,1.0,1.0,18.0,0.2950405514520593,11.46446388899183,510018.425014717
399,237.71776694787437,1.0,3.0,3.0,2012.0,1.0,1.0,30.0,3.559710324883944,6.752986039984692,706023.9823357714
400,238.6357185211706,3.0,2.0,2.0,2004.0,1.0,1.0,29.0,0.1581319623296206,19.77043295990893,738134.6781448469
401,75.78096720898316,4.0,2.0,,1963.0,1.0,1.0,28.0,0.7714516853958187,0.5047469169652841,582066.7431158358
402,275.63822666989165,1.0,3.0,2.0,1916.0,1.0,0.0,28.0,9.11168285180079,5.0529206124257335,587030.5101509053
403,176.3130931119643,2.0,1.0,2.0,2019.0,0.0,0.0,21.0,,10.401481222223008,549158.7204242476
404,256.61436652693544,3.0,2.0,2.0,1908.0,0.0,0.0,46.0,4.247715304250529,10.439060069571278,568484.7222682653
405,130.01240025765293,2.0,3.0,1.0,1940.0,1.0,0.0,26.0,2.1534438138255263,11.778661498911283,455758.9694695206
406,273.8808071240501,2.0,3.0,3.0,1900.0,0.0,1.0,46.0,5.9709577018671975,15.033523440458383,623398.3078318082
407,,3.0,2.0,1.0,1901.0,1.0,0.0,48.0,5.948032146777896,12.469556610385927,437797.4866347482
408,52.70941287007459,2.0,2.0,2.0,1959.0,0.0,1.0,37.0,3.722003918252193,12.00562921056074,444555.3105545334
409,,3.0,2.0,2.0,,0.0,1.0,44.0,3.330348718053984,1.070289258260866,721719.2049035277
410,72.82166919653339,1.0,1.0,2.0,1928.0,0.0,1.0,27.0,8.849643081805878,7.530605755785967,298871.66526683467
411,129.8284093976037,3.0,1.0,1.0,,1.0,0.0,23.0,3.8328423964220137,4.64111479402312,523626.386094154
412,287.51549176270123,3.0,3.0,1.0,1909.0,0.0,1.0,44.0,4.935009921544083,5.307402232039509,689922.9461561989
413,287.651786734389,4.0,2.0,2.0,2013.0,1.0,0.0,16.0,2.833047624249306,11.086749486806898,758604.9549524651
414,193.35947203082156,3.0,1.0,1.0,,0.0,0.0,22.0,7.867695033571273,3.9901062985921687,551089.0722395085
415,207.95930304244985,3.0,2.0,1.0,1959.0,0.0,1.0,27.0,3.974481568990917,5.878982020337951,608749.2961336435
416,162.11138049457995,1.0,3.0,2.0,2003.0,0.0,1.0,46.0,5.136110465443245,4.741694170346802,635614.1958877824
417,123.30269292451614,4.0,1.0,,1920.0,0.0,1.0,22.0,2.533571700596614,18.970058864363896,450007.4979172621
418,132.16613634247898,5.0,1.0,3.0,1927.0,0.0,0.0,45.0,9.876595923412518,18.893314643421903,554821.1268127852
419,218.1296140192596,1.0,1.0,3.0,1974.0,1.0,1.0,40.0,2.914957409237229,12.198831171921034,585468.4519367864
420,238.09363235942,1.0,3.0,3.0,2018.0,1.0,0.0,11.0,7.707425309055517,18.490449374638,657042.1503652218
421,247.89476093146212,5.0,2.0,3.0,1933.0,0.0,1.0,25.0,4.274956503567592,15.716252909367462,716120.0149477517
422,247.40453569863848,3.0,,,1907.0,0.0,1.0,18.0,2.062174050841399,11.798957656036176,576984.3603010008
423,72.80152576217259,2.0,3.0,2.0,1958.0,0.0,,18.0,7.997187639648612,0.1287042299359142,
424,173.60507617564537,4.0,2.0,2.0,1985.0,0.0,0.0,47.0,,15.45032572158808,589025.6566827254
425,64.38969000416107,2.0,3.0,3.0,1971.0,1.0,0.0,20.0,8.651933473978112,14.049766831769375,517683.8030729428
426,187.38222058093388,5.0,2.0,3.0,1948.0,0.0,0.0,31.0,9.15257184917823,12.30507306564828,669863.6642492099
427,160.38262534334427,1.0,3.0,1.0,1978.0,,0.0,,8.598238353912759,15.208486233649436,516021.37942629535
428,271.9260456895749,1.0,2.0,1.0,1916.0,0.0,0.0,45.0,0.3500791480680565,10.258443295495317,445001.43354634393
429,137.72875313801967,4.0,1.0,3.0,1959.0,,1.0,,7.873733450051056,14.08166542642678,628041.0608522549
430,79.26675410690146,1.0,2.0,3.0,1986.0,0.0,1.0,43.0,4.113394664991439,18.703441734529868,439102.99453753
431,85.74792051320897,,3.0,3.0,1987.0,0.0,,18.0,8.73722920182225,7.516100316921726,442965.5198385375
432,240.37765792936807,4.0,3.0,3.0,,1.0,1.0,33.0,6.379542626847387,14.162436698012508,774245.6929016714
433,204.55451582906525,4.0,2.0,1.0,,0.0,0.0,17.0,8.336431341439583,9.513756360219174,639169.4086623121
434,75.28066903069757,5.0,1.0,3.0,1968.0,0.0,1.0,16.0,4.994317698668354,13.487993036279631,595883.515258159
435,71.02670152874936,1.0,1.0,1.0,1931.0,0.0,1.0,45.0,5.3502550459893286,15.25786671108728,318416.1243688445
436,225.24228286478,1.0,,3.0,1943.0,1.0,0.0,27.0,1.4438763213366723,0.9090500087159192,503593.3205835235
437,68.19075159104838,5.0,2.0,3.0,1964.0,0.0,,12.0,7.839873586893554,12.93200887897324,561696.5272890168
438,255.46501482258904,3.0,3.0,3.0,1986.0,0.0,0.0,37.0,4.193896116669716,4.534823688138891,725008.0815472327
439,226.5605567891241,3.0,1.0,1.0,2000.0,1.0,,15.0,5.000801182715826,13.400650756151336,649930.0523377272
440,70.33719516047495,3.0,2.0,1.0,1907.0,1.0,0.0,30.0,7.850977140957076,9.36660371867627,405147.5048382105
441,71.20942852129798,5.0,1.0,2.0,1976.0,1.0,1.0,37.0,5.988454000794389,15.471054837297745,618783.0832645071
442,296.6598946252939,1.0,2.0,3.0,1971.0,0.0,0.0,49.0,2.0109872744266744,2.4680163041119285,619127.7979857937
443,143.5676989390301,5.0,2.0,,2020.0,0.0,1.0,10.0,5.902326591508928,12.5264470331239,720915.0931018613
444,142.66053676672271,5.0,1.0,2.0,1986.0,0.0,1.0,45.0,4.076328579796558,5.569414578551046,675344.6152871366
445,253.19989181437563,3.0,2.0,1.0,1942.0,1.0,0.0,30.0,4.6952554204386265,,635332.249581636
446,286.81214434596467,2.0,2.0,1.0,1900.0,0.0,1.0,44.0,0.2831127440266778,18.567670112726148,531774.7408332457
447,296.50026595571774,1.0,3.0,2.0,2008.0,0.0,1.0,22.0,2.1002934951628163,,659323.2209403132
448,238.3445463147354,3.0,2.0,3.0,1950.0,1.0,0.0,19.0,2.8103808138102826,15.920148048545666,620313.4722531518
449,144.06489638272893,2.0,2.0,1.0,1923.0,1.0,1.0,,7.129600078588058,15.07468140856009,484303.85749445984
450,70.8751791746672,,2.0,3.0,1998.0,,0.0,22.0,0.1149247329811531,4.310015177351021,485180.1247354719
451,,4.0,3.0,3.0,1923.0,1.0,0.0,46.0,4.087772612291321,6.720141179802175,739265.7365263739
452,189.60106243395128,1.0,1.0,2.0,1916.0,1.0,0.0,47.0,,9.313650835245593,407318.84144334734
453,156.05550231174408,2.0,3.0,2.0,1904.0,0.0,0.0,33.0,1.1188061654912385,15.467620955644994,359887.8502803061
454,276.588596273684,3.0,3.0,2.0,,1.0,1.0,11.0,5.16424388218611,18.299317301559373,670521.5295185708
455,77.79937057653784,4.0,1.0,2.0,1920.0,0.0,1.0,31.0,7.865223823908471,3.782782000459693,496089.8485626385
456,173.15627607271475,1.0,,1.0,2003.0,0.0,1.0,26.0,9.425313075201167,18.447349693402057,507098.1384968316
